MeterNo,the_geom,MeterType,LONG,LAT,Status
5053351,POINT (-74.1654733074079 40.544901833592505),Strada,-74.16547331,40.54490183,Active
5053347,POINT (-74.162918573749 40.54180652355174),Strada,-74.16291857,40.54180652,Active
4033073,POINT (-73.79192018250252 40.70665340090532),Strada,-73.79192018,40.7066534,Active
4103013,POINT (-73.83782835339379 40.5806593735012),Strada,-73.83782835,40.58065937,Active
4013110,POINT (-73.91744037462998 40.742586363440836),Strada,-73.91744037,40.74258636,Inactive
3149854,POINT (-73.99294241817324 40.66169752241649),Strada,-73.99294242,40.66169752,Active
4061162,POINT (-73.81561396269682 40.76220267071815),Strada,-73.81561396,40.76220267,Active
4033036,POINT (-73.80406399195357 40.696375469869615),Strada,-73.80406399,40.69637547,Active
1243061,POINT (-73.99737992343812 40.7165682631077),Strada,-73.99737992,40.71656826,Active
1243084,POINT (-73.99878110985041 40.71957671192194),Strada,-73.99878111,40.71957671,Active
3051338,POINT (-73.9627659566632 40.60986105177084),Strada,-73.96276596,40.60986105,Active
1243096,POINT (-73.99923960576022 40.71856988103366),Strada,-73.99923961,40.71856988,Active
1243077,POINT (-73.99439314706665 40.71977068042395),Strada,-73.99439315,40.71977068,Inactive
1243089,POINT (-73.99950538120838 40.71944316720873),Strada,-73.99950538,40.71944317,Active
1353034,POINT (-74.00430954263341 40.7473281484235),Strada,-74.00430954,40.74732815,Active
1353003,POINT (-74.00043558048054 40.74751940210765),Strada,-74.00043558,40.7475194,Active
1353015,POINT (-74.00310624583196 40.74385603927811),Strada,-74.00310625,40.74385604,Retired
1323023,POINT (-74.00537639240933 40.72753412147836),Strada,-74.00537639,40.72753412,Active
1323041,POINT (-74.00512182552144 40.72789947489842),Strada,-74.00512183,40.72789947,Active
1323031,POINT (-74.00572222875209 40.726722622965),Strada,-74.00572223,40.72672262,Active
1463007,POINT (-74.00513874604401 40.7404324461237),Strada,-74.00513875,40.74043245,Inactive
1442559,POINT (-73.98503677737953 40.752802940345255),Strada,-73.98503678,40.75280294,Active
1443051,POINT (-73.98150637740659 40.750385186465714),Strada,-73.98150638,40.75038519,Active
1443106,POINT (-73.98773362634984 40.75301202151122),Strada,-73.98773363,40.75301202,Active
5053013,POINT (-74.08770052996982 40.58542431849466),Strada,-74.08770053,40.58542432,Active
1443217,POINT (-73.98555399205121 40.74793961246966),Strada,-73.98555399,40.74793961,Active
1443269,POINT (-73.98131221435791 40.747994333965416),Strada,-73.98131221,40.74799433,Active
1442531,POINT (-73.97605197862559 40.74971645459339),Strada,-73.97605198,40.74971645,Active
1443021,POINT (-73.97509375692202 40.74779592829112),Strada,-73.97509376,40.74779593,Active
1443077,POINT (-73.98559769333679 40.751309398847916),Strada,-73.98559769,40.7513094,Active
1443130,POINT (-73.99150904901282 40.75310496877182),Strada,-73.99150905,40.75310497,Active
1443184,POINT (-73.9864280028832 40.75004202772574),Strada,-73.986428,40.75004203,Active
1443243,POINT (-73.97326951963579 40.74816010104842),Strada,-73.97326952,40.7481601,Active
1443008,POINT (-73.98602718130849 40.753104852082934),Strada,-73.98602718,40.75310485,Active
1443062,POINT (-73.97749204265558 40.74799318073792),Strada,-73.97749204,40.74799318,Active
1443117,POINT (-73.98890232517957 40.7526945569227),Strada,-73.98890233,40.75269456,Active
1443228,POINT (-73.98981378697201 40.74983403494086),Strada,-73.98981379,40.74983403,Active
1443281,POINT (-73.99134101326672 40.75490779339174),Strada,-73.99134101,40.75490779,Active
1442536,POINT (-73.97482023584855 40.74849012761756),Strada,-73.97482024,40.74849013,Inactive
1442564,POINT (-73.98356075173653 40.75218110388466),Strada,-73.98356075,40.7521811,Active
1443056,POINT (-73.9781884107131 40.74910233760454),Strada,-73.97818841,40.74910234,Active
1443111,POINT (-73.98687124906948 40.7518448954244),Strada,-73.98687125,40.7518449,Active
1443222,POINT (-73.98768469131943 40.748936614073784),Strada,-73.98768469,40.74893661,Active
1443275,POINT (-73.99285655818377 40.753214014187435),Strada,-73.99285656,40.75321401,Active
1443418,POINT (-73.98246128145102 40.743496285525175),Strada,-73.98246128,40.74349629,Active
1443473,POINT (-73.98841582958048 40.745207854312646),Strada,-73.98841583,40.74520785,Active
1443525,POINT (-73.99320336409836 40.74550380509886),Strada,-73.99320336,40.74550381,Active
1443577,POINT (-73.9902515475883 40.74264513617255),Strada,-73.99025155,40.74264514,Active
1443338,POINT (-73.9794045627467 40.75000900096457),Strada,-73.97940456,40.750009,Active
1443444,POINT (-73.9925345917455 40.747750296643076),Strada,-73.99253459,40.7477503,Active
1443497,POINT (-73.98659790810493 40.74363693121188),Strada,-73.98659791,40.74363693,Active
1443548,POINT (-73.98963515242463 40.74329497365897),Strada,-73.98963515,40.74329497,Active
1443561,POINT (-73.99446647393316 40.7453291231084),Strada,-73.99446647,40.74532912,Active
1443595,POINT (-73.99752612887224 40.744808226063554),Strada,-73.99752613,40.74480823,Active
1443607,POINT (-73.98568757312454 40.739802825612884),Strada,-73.98568757,40.73980283,Active
1443429,POINT (-73.98721539593379 40.74540465730282),Strada,-73.9872154,40.74540466,Active
1443484,POINT (-73.98478917159821 40.74356779795505),Strada,-73.98478917,40.7435678,Active
1443535,POINT (-73.99020596446768 40.74434533238238),Strada,-73.99020596,40.74434533,Active
1443662,POINT (-73.98831865507995 40.747954167540634),Strada,-73.98831866,40.74795417,Active
1443738,POINT (-73.98231176443281 40.7429941679544),Strada,-73.98231176,40.74299417,Active
1443956,POINT (-73.98862885651587 40.75581868793241),Strada,-73.98862886,40.75581869,Active
1443628,POINT (-73.98478310975612 40.74255611910829),Strada,-73.98478311,40.74255612,Inactive
1443645,POINT (-73.99260838130131 40.743355170305065),Strada,-73.99260838,40.74335517,Active
1443679,POINT (-73.99320475308059 40.747615345936616),Strada,-73.99320475,40.74761535,Active
1443724,POINT (-73.97970216936872 40.743361063362556),Strada,-73.97970217,40.74336106,Active
1443762,POINT (-73.99506565033482 40.745060375235276),Strada,-73.99506565,40.74506038,Active
1443928,POINT (-73.97651717451373 40.75154451074984),Strada,-73.97651717,40.75154451,Active
1443973,POINT (-73.97435994431089 40.74991181175651),Strada,-73.97435994,40.74991181,Inactive
1443985,POINT (-73.98550959141822 40.75380453496357),Strada,-73.98550959,40.75380454,Active
1433027,POINT (-73.98169767096014 40.75710326991443),Strada,-73.98169767,40.75710327,Active
1433066,POINT (-73.97841037536428 40.76073545608558),Strada,-73.97841038,40.76073546,Active
1433109,POINT (-73.98184362674894 40.763818212779604),Strada,-73.98184363,40.76381821,Active
1433108,POINT (-73.98213300660848 40.763838864258176),Strada,-73.98213301,40.76383886,Active
1433152,POINT (-73.9797239498768 40.76445514690694),Strada,-73.97972395,40.76445515,Active
1433132,POINT (-73.98402610531744 40.758084992065754),Strada,-73.98402611,40.75808499,Active
1433197,POINT (-73.97258436337617 40.754898572686166),Strada,-73.97258436,40.75489857,Active
1433045,POINT (-73.98270163925048 40.75589178817929),Strada,-73.98270164,40.75589179,Inactive
1433085,POINT (-73.97573756872836 40.762062854962),Strada,-73.97573757,40.76206286,Active
1433212,POINT (-73.97519100718125 40.7592726195794),Strada,-73.97519101,40.75927262,Active
1433017,POINT (-73.9793149634466 40.757736505271964),Strada,-73.97931496,40.75773651,Active
1433096,POINT (-73.98117733623842 40.7610849652602),Strada,-73.98117734,40.76108497,Active
1433360,POINT (-73.97202082561301 40.76121036193507),Strada,-73.97202083,40.76121036,Active
1433434,POINT (-73.98362811637315 40.76293560873035),Strada,-73.98362812,40.76293561,Active
1433848,POINT (-73.97151575316586 40.75281070568724),Strada,-73.97151575,40.75281071,Active
2023009,POINT (-73.91832288552986 40.81614871549665),Strada,-73.91832289,40.81614872,Active
3403025,POINT (-73.95076852257924 40.68051288712098),Strada,-73.95076852,40.68051289,Active
3033004,POINT (-73.8828786659084 40.66648470736082),Strada,-73.88287867,40.66648471,Active
2293001,POINT (-73.85100917947446 40.87515800590877),Strada,-73.85100918,40.87515801,Active
3013636,POINT (-73.9823187117862 40.6883793873874),Strada,-73.98231871,40.68837939,Active
3013629,POINT (-73.9849756712656 40.68925942423432),Strada,-73.98497567,40.68925942,Active
3013601,POINT (-73.98054459223808 40.686814095975436),Strada,-73.98054459,40.6868141,Active
3043096,POINT (-73.95802943295095 40.64715248868334),Strada,-73.95802943,40.64715249,Active
3043203,POINT (-73.9483797922409 40.640443530818324),Strada,-73.94837979,40.64044353,Active
3013626,POINT (-73.98849076131123 40.69062489407936),Strada,-73.98849076,40.69062489,Active
3013618,POINT (-73.99177996049298 40.69268228911424),Strada,-73.99177996,40.69268229,Active
3013529,POINT (-73.99246004200522 40.6941002778054),Strada,-73.99246004,40.69410028,Active
3063094,POINT (-73.95317028880808 40.599250118618755),Strada,-73.95317029,40.59925012,Active
3063158,POINT (-73.94651134024596 40.599694984441754),Strada,-73.94651134,40.59969498,Active
3071375,POINT (-73.99123033406723 40.600841574486466),Strada,-73.99123033,40.60084157,Active
3091518,POINT (-74.02796084420903 40.62403169579452),Strada,-74.02796084,40.6240317,Active
3091489,POINT (-74.02509528784546 40.62265489974455),Strada,-74.02509529,40.6226549,Active
3043017,POINT (-73.95983730442407 40.655055565246876),Strada,-73.9598373,40.65505557,Active
3043189,POINT (-73.94766289674564 40.63373644583815),Strada,-73.9476629,40.63373645,Active
5053002,POINT (-74.08591242785718 40.583564565390525),Strada,-74.08591243,40.58356457,Active
1443423,POINT (-73.98494203517664 40.74454855363301),Strada,-73.98494204,40.74454855,Active
1453266,POINT (-73.98672521535586 40.73988879525072),Strada,-73.98672522,40.7398888,Active
1433101,POINT (-73.98029103622521 40.76142252154525),Strada,-73.98029104,40.76142252,Active
3403013,POINT (-73.93913765430271 40.679883196939386),Strada,-73.93913765,40.6798832,Active
4103010,POINT (-73.79680959942186 40.59061558954037),Strada,-73.7968096,40.59061559,Active
1323036,POINT (-74.003313296084 40.722218711870234),Strada,-74.0033133,40.72221871,Active
1463023,POINT (-74.00806446662065 40.74007833765687),Strada,-74.00806447,40.74007834,Retired
1143015,POINT (-73.99795157636518 40.73299256537676),Strada,-73.99795158,40.73299257,Active
1503026,POINT (-73.94686512691838 40.80751819859509),Strada,-73.94686513,40.8075182,Inactive
1403035,POINT (-73.99089515065906 40.76016715210574),Strada,-73.99089515,40.76016715,Active
2163003,POINT (-73.84343833525425 40.84009327978409),Strada,-73.84343834,40.84009328,Active
1433022,POINT (-73.98013739166281 40.75655212565555),Strada,-73.98013739,40.75655213,Active
1433061,POINT (-73.97905303456085 40.76090139634512),Strada,-73.97905303,40.7609014,Active
1433079,POINT (-73.97576291608279 40.761159819093145),Strada,-73.97576292,40.76115982,Active
1433090,POINT (-73.9763310589991 40.76302765632344),Strada,-73.97633106,40.76302766,Active
1433115,POINT (-73.98155874300451 40.76452421409668),Strada,-73.98155874,40.76452421,Active
1433125,POINT (-73.98369606889942 40.75958704461804),Strada,-73.98369607,40.75958704,Active
1433173,POINT (-73.97453170748868 40.755001872709954),Strada,-73.97453171,40.75500187,Active
1433216,POINT (-73.97211541264441 40.75808114525665),Strada,-73.97211541,40.75808115,Active
3243004,POINT (-73.96795907531164 40.67985896130312),Strada,-73.96795908,40.67985896,Active
1453341,POINT (-74.00047430640716 40.74236868780972),Strada,-74.00047431,40.74236869,Active
1433843,POINT (-73.97253614456906 40.75170968182419),Strada,-73.97253614,40.75170968,Inactive
1433880,POINT (-73.96614474598447 40.758838862754),Strada,-73.96614475,40.75883886,Active
3403018,POINT (-73.94210926205916 40.68004343708566),Strada,-73.94210926,40.68004344,Active
1443777,POINT (-73.999657718705 40.74570561413144),Strada,-73.99965772,40.74570561,Active
1433042,POINT (-73.98139883653268 40.75544801970194),Strada,-73.98139884,40.75544802,Active
3013577,POINT (-73.99211863391136 40.69005506230407),Strada,-73.99211863,40.69005506,Active
3131536,POINT (-73.98326859211866 40.611852267168665),Strada,-73.98326859,40.61185227,Active
3091472,POINT (-74.0275432019568 40.620428614122915),Strada,-74.0275432,40.62042861,Active
3013575,POINT (-73.99152585848556 40.69128424225071),Strada,-73.99152586,40.69128424,Active
3013567,POINT (-73.9948711399762 40.69490645044149),Strada,-73.99487114,40.69490645,Active
4013053,POINT (-73.91916421930621 40.74298222276959),Strada,-73.91916422,40.74298222,Active
4033054,POINT (-73.79589870775658 40.7034574373876),Strada,-73.79589871,40.70345744,Inactive
3043040,POINT (-73.95786695380953 40.64329695644976),Strada,-73.95786695,40.64329696,Active
3043117,POINT (-73.95945220094129 40.654069231476235),Strada,-73.9594522,40.65406923,Active
3043184,POINT (-73.94714596435595 40.62864034483863),Strada,-73.94714596,40.62864034,Active
3473007,POINT (-73.9543432900454 40.73124679415495),Strada,-73.95434329,40.73124679,Active
5013014,POINT (-74.13187947862234 40.63982214220168),Strada,-74.13187948,40.63982214,Retired
3163110,POINT (-73.94988222649056 40.652961281278536),Strada,-73.94988223,40.65296128,Active
1243044,POINT (-74.00087475742983 40.7187928428657),Strada,-74.00087476,40.71879284,Inactive
1323057,POINT (-74.00735391864072 40.72769772916335),Strada,-74.00735392,40.72769773,Active
1433166,POINT (-73.97252378675955 40.754055637443486),Strada,-73.97252379,40.75405564,Active
1463004,POINT (-74.00737454139485 40.741701140985555),Strada,-74.00737454,40.74170114,Active
3071357,POINT (-73.98987591365031 40.599438380122834),Strada,-73.98987591,40.59943838,Active
1443038,POINT (-73.98923234444416 40.753643053834196),Strada,-73.98923234,40.75364305,Active
1443093,POINT (-73.99447429625505 40.75515677701358),Strada,-73.9944743,40.75515678,Active
1443005,POINT (-73.99199984764284 40.75642939500954),Strada,-73.99199985,40.7564294,Inactive
1443114,POINT (-73.98792815463085 40.75240070049957),Strada,-73.98792815,40.7524007,Inactive
1443167,POINT (-73.97607794322533 40.74579673620995),Strada,-73.97607794,40.74579674,Active
1443225,POINT (-73.98886705965427 40.74943687820196),Strada,-73.98886706,40.74943688,Active
1443278,POINT (-73.99240962370003 40.753835555932746),Strada,-73.99240962,40.75383556,Inactive
1443406,POINT (-73.98600564225049 40.74570000708521),Strada,-73.98600564,40.74570001,Inactive
2313029,POINT (-73.83185084279968 40.846273104587965),Strada,-73.83185084,40.8462731,Active
1443426,POINT (-73.985726378355 40.74488269645216),Strada,-73.98572638,40.7448827,Active
1443293,POINT (-73.98730345479049 40.7532789775024),Strada,-73.98730345,40.75327898,Active
1443373,POINT (-73.9848000326458 40.74600040014042),Strada,-73.98480003,40.7460004,Inactive
1443573,POINT (-73.99164565115561 40.74323017177895),Strada,-73.99164565,40.74323017,Active
1443800,POINT (-73.98989255017753 40.744915344932785),Strada,-73.98989255,40.74491534,Active
1334834,POINT (-73.95220220651473 40.76913688173197),Strada,-73.95220221,40.76913688,Active
4233139,POINT (-73.92850982713183 40.758278278465546),Strada,-73.92850983,40.75827828,Active
4233058,POINT (-73.9231270776719 40.76739848207633),Strada,-73.92312708,40.76739848,Active
4233060,POINT (-73.92612955785486 40.76249948207825),Strada,-73.92612956,40.76249948,Active
4061144,POINT (-73.82681088551352 40.760778810420135),Strada,-73.82681089,40.76077881,Active
5043054,POINT (-74.10681615874056 40.6347576461216),Strada,-74.10681616,40.63475765,Active
1443326,POINT (-73.9813120217636 40.75015402493542),Strada,-73.98131202,40.75015402,Active
3103006,POINT (-73.9900204623255 40.61939632233883),Strada,-73.99002046,40.61939632,Active
1443447,POINT (-73.99405216348347 40.74828539916821),Strada,-73.99405216,40.7482854,Active
1443120,POINT (-73.99436838620247 40.75430532426035),Strada,-73.99436839,40.75430532,Inactive
1443392,POINT (-73.99378385729142 40.74908133247186),Strada,-73.99378386,40.74908133,Active
1443977,POINT (-73.98955369397451 40.7555067054227),Strada,-73.98955369,40.75550671,Active
1443648,POINT (-73.99211438446994 40.744032541065685),Strada,-73.99211438,40.74403254,Active
1463034,POINT (-74.00697026970344 40.740773412427245),Strada,-74.00697027,40.74077341,Inactive
1442535,POINT (-73.97425654705415 40.74825147692431),Strada,-73.97425655,40.74825148,Active
1443674,POINT (-73.9916561753625 40.749348710433004),Strada,-73.99165618,40.74934871,Active
1443109,POINT (-73.98632638027996 40.752420229962716),Strada,-73.98632638,40.75242023,Active
1443498,POINT (-73.98667566894298 40.743555002220035),Strada,-73.98667567,40.743555,Active
1353006,POINT (-74.00141730393514 40.74617052211199),Strada,-74.0014173,40.74617052,Active
